id,response,response_nofill,item,item_nofill,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,SemDis_factor
84279,seal a door,seal door,belt,belt,1.00296,0.94218,1.05501,0.90321,1.09494,0.99966,0.12511
84279,draw,draw,pencil,pencil,0.61407,0.76352,0.73195,0.38514,0.79112,0.65716,-0.23267
84279,write,write,pencil,pencil,0.623,0.68548,0.75387,0.82991,0.76592,0.73164,-0.21183
84279,stab,stab,pencil,pencil,0.76732,0.84259,0.86454,1.0762,0.88356,0.88684,-0.05846
84279,poke a whole,poke whole,pencil,pencil,0.95327,1.00414,1.00303,0.96341,1.01049,0.98687,0.09556
84279,burn paper,burn paper,candle,candle,0.97838,1.07963,0.96694,1.02532,1.06949,1.02395,0.12039
84279,burn incense,burn incense,candle,candle,1.06179,1.08607,1.05136,1.0835,0.99867,1.05628,0.17139
84279,celebrate hannukah,celebrate hannukah,candle,candle,0.8386,1.0212,1.0356,0.98663,1.03642,0.98369,0.07899
84279,brush hair,brush hair,comb,comb,1.00113,1.08074,1.02804,1.03141,1.00866,1.03,0.14045
84279,use as microphone,use microphone,comb,comb,0.96324,1.00141,1.03185,0.87369,1.04224,0.98249,0.10682
84279,instrument,instrument,comb,comb,0.8159,0.89077,0.78868,1.0601,0.93827,0.89874,-0.05173
84279,protect against sun,protect sun,hat,hat,0.96587,1.01648,0.98881,0.99255,1.08966,1.01067,0.1113
84279,disguise,disguise,hat,hat,0.72384,0.69938,0.85119,1.00384,0.69363,0.79438,-0.14135
84279,frisbee,frisbee,hat,hat,0.7749,0.83921,0.84442,0.96214,0.92313,0.86876,-0.06563
84279,sweep,sweep,broom,broom,0.60906,0.62111,0.791,0.8579,0.7504,0.72589,-0.21754
84279,clean a mat,clean mat,broom,broom,0.87948,1.0206,0.98377,1.05495,0.96769,0.9813,0.06838
84279,hockey stick,hockey stick,broom,broom,0.94657,0.91711,0.94529,1.05821,1.03677,0.98079,0.06532
84279,baseball bat,baseball bat,broom,broom,0.94114,0.87515,0.84788,0.92983,1.09597,0.93799,0.02084
84279,light a room,light room,lamp,lamp,1.05982,0.93875,0.9452,0.82046,1.15385,0.98362,0.10776
84279,guide planes,guide planes,lamp,lamp,1.02902,0.91084,1.05935,0.94515,1.15416,1.0197,0.14022
84279,fill with water,fill water,bucket,bucket,1.02088,1.07964,0.94862,0.99963,1.0998,1.02971,0.13056
84279,collect fish,collect fish,bucket,bucket,0.9962,0.86698,0.95207,0.945,1.09673,0.9714,0.07429
84279,build a sandcastle,build sandcastle,bucket,bucket,0.95072,0.97471,0.94778,0.97353,1.00223,0.96979,0.06871
84279,stop a leak,stop leak,bucket,bucket,1.109,0.99512,0.91989,0.92235,1.06105,1.00148,0.11986
84279,stab,stab,knife,knife,0.4046,0.45465,0.58716,0.86287,0.48624,0.5591,-0.42951
84279,cut food,cut food,knife,knife,0.95531,1.00274,0.90363,1.12343,1.20348,1.03772,0.1016
84279,pick a lock,pick lock,knife,knife,1.03467,1.03129,1.009,1.00292,1.10567,1.03671,0.14684
84279,shave,shave,knife,knife,0.7722,0.88759,0.7732,0.83937,0.81997,0.81847,-0.10506
84279,tell time,tell time,clock,clock,0.94073,0.87084,1.02814,0.92724,1.28804,1.011,0.11133
84279,frisbee,frisbee,clock,clock,0.91459,0.93686,0.95285,0.82269,1.07088,0.93957,0.05069
84279,plate,plate,clock,clock,0.85421,0.87313,0.89926,0.95873,0.80009,0.87708,-0.03255
84279,hold money,hold money,purse,purse,1.00665,1.07977,1.0381,1.02134,1.06764,1.0427,0.15375
84279,store valuables,store valuables,purse,purse,0.95201,1.10443,1.03993,1.13466,1.02062,1.05033,0.1427
84279,wear for style,wear style,purse,purse,1.05928,0.95525,0.93448,1.07729,1.06452,1.01816,0.11162
84279,wear for shoes,wear shoes,sock,sock,1.15208,0.98936,1.02158,0.91496,1.01738,1.01907,0.1608
84279,puppet,puppet,sock,sock,0.68722,0.70923,0.781,0.8895,0.61075,0.73554,-0.19593
84279,scarf,scarf,sock,sock,0.60257,0.74927,0.6353,0.9342,0.76398,0.73706,-0.23917
84279,glove,glove,sock,sock,0.72112,0.79497,0.65344,0.84461,0.60102,0.72303,-0.21566
84279,sleep,sleep,pillow,pillow,0.47951,0.6009,0.62713,0.41662,0.67501,0.55983,-0.36259
84279,pillow fight,pillow fight,pillow,pillow,1.04888,0.7973,1.04969,1.05484,0.91085,0.97231,0.08991
84279,build a fort,build fort,pillow,pillow,1.05496,0.99374,1.03244,0.98468,1.01875,1.01691,0.13915
84279,throw a baseball,throw baseball,baseball,baseball,0.91095,0.94813,1.10801,1.08658,1.2104,1.05281,0.14521
84279,go to a baseball game,go baseball game,baseball,baseball,0.49977,0.78811,0.87114,1.08885,0.60348,0.77027,-0.19569
84279,hit a baseball,hit baseball,baseball,baseball,1.05622,0.99877,1.0821,1.10699,1.18185,1.08519,0.19102
84279,play with a dog,play dog,baseball,baseball,0.94502,1.13594,0.99598,0.90727,1.15095,1.02703,0.13585
84285,decoration,decoration,clock,clock,0.94709,0.94556,0.89673,0.98829,0.87329,0.93019,0.02511
84285,frisbee,frisbee,clock,clock,0.91459,0.93686,0.95285,0.82269,1.07088,0.93957,0.05069
84285,plate,plate,clock,clock,0.85421,0.87313,0.89926,0.95873,0.80009,0.87708,-0.03255
84285,paper weight,paper weight,baseball,baseball,1.09849,0.868,0.9839,1.02446,1.17637,1.03024,0.13616
84285,muscle roller,muscle roller,baseball,baseball,1.08837,1.04149,0.98233,0.96741,1.09644,1.03521,0.15324
84285,handcuffs,handcuffs,belt,belt,0.6641,0.74268,0.79525,0.90143,0.84345,0.78938,-0.15532
84285,pen holder,pen holder,comb,comb,1.00062,0.98082,0.91035,0.85908,1.03634,0.95744,0.07037
84285,back scratcher,back scratcher,comb,comb,1.01856,1.03906,1.02119,0.97441,1.0127,1.01318,0.1315
84285,garbage can,garbage can,hat,hat,0.95464,1.02382,0.99263,0.97516,1.19055,1.02736,0.12461
84285,collect items with it,collect items,hat,hat,1.04364,0.88967,0.96946,0.96802,1.22264,1.01869,0.12112
84285,hand warmer,hand warmer,sock,sock,1.0632,0.9733,1.09763,1.05105,0.9564,1.02832,0.1553
84285,clean the dishes,clean dishes,sock,sock,1.03837,1.04354,1.0482,0.98979,0.95559,1.0151,0.14068
84285,brushing hair,brushing hair,fork,fork,0.99425,0.9317,1.02515,0.96267,1.00739,0.98423,0.10056
84285,scratching back,scratching back,fork,fork,1.01279,1.02263,0.97687,1.00692,0.94179,0.9922,0.10225
84285,pillow fights,pillow fights,pillow,pillow,1.06579,0.7996,0.99821,1.1046,1.03701,1.00104,0.10048
84285,battering ram,battering ram,pillow,pillow,1.00994,1.07947,0.99592,1.06441,1.05167,1.04028,0.14064
84285,hand warmer,hand warmer,lighter,lighter,1.19335,0.96375,1.05822,1.05941,1.10821,1.07659,0.20515
84285,use for self defense,use self defense,broom,broom,0.92352,0.85958,1.01371,0.9752,0.97476,0.94935,0.05431
84285,use as a mop,use mop,broom,broom,0.88011,1.12439,1.08215,1.04971,0.88527,1.00433,0.11206
84285,wear as a hat,wear hat,bucket,bucket,1.04854,1.04203,0.9626,1.03234,1.06715,1.03053,0.13368
84285,stepping stool,stepping stool,bucket,bucket,1.09002,0.96115,0.99232,0.94015,0.97529,0.99179,0.11995
84285,use as decoration only,use decoration,lamp,lamp,1.0727,0.90353,0.97126,0.95423,1.12269,1.00488,0.11802
84285,coat hanger,coat hanger,lamp,lamp,1.03659,0.9807,0.96648,0.8947,1.0338,0.98245,0.10356
84285,stepping stool,stepping stool,brick,brick,1.01197,0.95994,1.05474,0.86335,1.07283,0.99257,0.12561
84285,paper weight,paper weight,brick,brick,1.08063,0.92728,0.95949,1.00282,1.11712,1.01747,0.12406
84285,chopsticks,chopsticks,pencil,pencil,0.73538,0.75861,0.7247,1.07623,0.82103,0.82319,-0.14473
84285,ear cleaner,ear cleaner,pencil,pencil,0.94297,0.96919,0.93382,0.99583,0.98058,0.96448,0.05845
84315,tie up garden plant,tie garden plant,lighter,lighter,0.96868,0.98969,1.02885,0.93727,0.8431,0.95352,0.07933
84315,put in potted plant to prevent cats from eating soil inside house,put potted plant prevent cats eating soil inside house,baseball,baseball,1.12655,0.99955,1.00089,0.98664,0.73443,0.96961,0.1097
84315,stick in soil and label unsharp end for different garden plants,stick soil label unsharp end different garden plants,knife,knife,0.9871,1.02254,1.01756,1.1253,0.79799,0.9901,0.09453
84315,prop up and use to hold rings on each rung,prop use hold rings rung,comb,comb,0.91338,1.09971,0.97542,0.98819,1.02928,1.0012,0.09797
84315,place horizontally and use to hang towels,place horizontally use hang towels,broom,broom,0.91058,0.96539,0.98766,0.99241,0.91733,0.95467,0.05609
84315,use to hold lipgloss in purse,use hold lipgloss purse,sock,sock,0.83514,0.89438,0.96764,1.0594,0.9869,0.94869,0.02479
84315,cut in half and bend to make a silver ring,cut half bend make silver ring,fork,fork,1.08636,0.96217,0.90642,0.93978,1.00719,0.98038,0.09391
84315,use to hang items on,use hang items,clock,clock,0.987,0.92736,0.88535,0.97624,0.65005,0.8852,-0.00441
84315,make a coaster for drinks,make coaster drinks,brick,brick,1.04091,0.95324,0.99212,1.03544,0.79535,0.96341,0.08171
84315,turn upside down and use to hold beauty products,turn upside use hold beauty products,hat,hat,1.14916,1.06339,0.99084,1.10945,1.10471,1.08351,0.19157
84315,stick in soil and label garden plants,stick soil label garden plants,pencil,pencil,0.97519,0.98146,0.9751,1.03877,0.94919,0.98394,0.08405
84315,use pillow case to hold candy for halloween,use pillow case hold candy halloween,pillow,pillow,0.99911,0.94719,1.09081,0.95431,0.91525,0.98133,0.11375
84315,make a fort,make fort,pillow,pillow,1.08326,0.99006,1.00549,0.8913,0.98673,0.99137,0.12685
84315,take off lightbulb and shade and hang necklaces on it,take lightbulb shade hang necklaces,lamp,lamp,0.92728,1.00134,1.03993,1.09802,1.29857,1.07303,0.15226
84315,use holes in belt to hold earrings,use holes belt hold earrings,belt,belt,0.85338,0.98778,0.91795,0.97795,0.7631,0.90003,-0.00618
84315,put shampoo and conditioner in it and hang in shower,put shampoo conditioner hang shower,purse,purse,0.85487,1.15721,0.99394,1.02944,1.08588,1.02427,0.10915
84315,use as a stepstool,use stepstool,bucket,bucket,0.78395,0.9022,0.94315,1.00761,0.90482,0.90835,-0.01459
84315,use to pot a plant,use pot plant,bucket,bucket,0.77591,1.01449,0.86428,0.95979,0.87057,0.89701,-0.0292
84319,keeping animals away,keeping animals away,broom,broom,0.88993,0.97848,0.99657,0.99056,0.94352,0.95981,0.05914
84319,sweeping the ceiling,sweeping ceiling,broom,broom,0.88177,0.96333,0.91221,0.98319,1.05136,0.95837,0.03974
84319,poking people,poking people,broom,broom,0.94274,1.08424,0.94882,0.94626,1.05211,0.99483,0.09546
84319,making a room darker,making room darker,lamp,lamp,0.91907,1.0014,1.05697,0.98392,0.8518,0.96263,0.08011
84319,tournaquet,tournaquet,belt,belt,NA,NA,NA,NA,NA,NaN,NA
84319,smothering device,smothering device,pillow,pillow,0.94326,1.03443,0.99801,0.99209,0.97272,0.9881,0.0933
84319,hairbrush,hairbrush,fork,fork,0.78567,0.76814,0.83796,1.03175,0.98489,0.88168,-0.06537
84319,liner for makeup,liner makeup,fork,fork,1.02454,1.01723,0.95251,0.92662,0.94837,0.97385,0.09187
84319,to eat cereal,eat cereal,fork,fork,1.06431,0.95419,1.06829,1.05748,0.98904,1.02666,0.14677
84319,to poo,poo,hat,hat,0.82243,0.87027,0.90154,1.01368,0.89154,0.89989,-0.02501
84319,football,football,baseball,baseball,0.4385,0.46411,0.45153,0.2891,0.35205,0.39906,-0.52367
84319,basketball,basketball,baseball,baseball,0.46141,0.53008,0.4556,0.24943,0.32802,0.40491,-0.50718
84319,tennis ball,tennis ball,baseball,baseball,1.0322,1.05262,1.06212,1.08814,1.01361,1.04974,0.16103
84319,dodgeball,dodgeball,baseball,baseball,0.61161,0.70036,0.75266,0.81106,0.82661,0.74046,-0.20489
84319,to poo in,poo,bucket,bucket,0.68128,0.78834,0.73212,1.05548,0.91605,0.83465,-0.14038
84319,to store things,store things,bucket,bucket,0.93222,0.94469,0.90117,0.94674,1.08848,0.96266,0.05132
84319,tool bucket,tool bucket,bucket,bucket,1.02789,0.95544,1.10499,0.89796,1.14331,1.02592,0.16032
84319,defensive device,defensive device,purse,purse,1.03766,1.14484,1.07636,1.00756,1.07338,1.06796,0.19084
84319,pet carrier,pet carrier,purse,purse,1.01284,1.03805,1.01169,1.08758,1.06722,1.04348,0.1422
84319,to harm a building,harm building,lighter,lighter,1.07628,1.03824,0.96093,1.09607,1.22905,1.08011,0.17015
84319,weapon,weapon,pencil,pencil,0.79124,0.91829,0.88884,0.99391,0.88562,0.89558,-0.03155
84319,hairbrush,hairbrush,pencil,pencil,0.71042,0.64423,0.73586,0.98494,0.77013,0.76912,-0.18727
84319,food,food,pencil,pencil,0.9247,1.00351,0.98062,1.01444,1.03236,0.99113,0.08524
84319,drum stick,drum stick,pencil,pencil,0.96016,0.99633,0.94602,1.06522,1.03958,1.00146,0.08774
84319,tooth pick,tooth pick,comb,comb,0.92844,0.96436,1.00491,1.0447,1.04863,0.99821,0.09111
84319,leg groomer,leg groomer,comb,comb,0.95867,0.9922,0.90892,0.963,1.07187,0.97893,0.07129
84319,weapon,weapon,brick,brick,0.85011,0.96659,0.9662,1.03924,0.96281,0.95699,0.03946
84319,toy,toy,brick,brick,0.84184,0.90703,0.90194,1.00329,0.89408,0.90964,-0.01111
84319,frisbee,frisbee,clock,clock,0.91459,0.93686,0.95285,0.82269,1.07088,0.93957,0.05069
84319,saw,saw,knife,knife,0.65453,0.84719,0.94055,0.83733,0.76111,0.80814,-0.10253
84319,blunt object,blunt object,knife,knife,1.02948,1.03098,1.06577,1.01434,1.18677,1.06547,0.17789
84319,food,food,candle,candle,0.81064,0.94316,0.879,1.02333,0.96107,0.92344,-0.00996
84319,to write,write,candle,candle,0.85182,0.91987,0.94518,1.00303,0.95548,0.93508,0.01915
84319,eat,eat,sock,sock,0.82617,0.83523,0.88673,0.93778,0.89379,0.87594,-0.04132
84319,to make someone quiet,make someone quiet,sock,sock,0.90252,0.9043,0.99988,0.9346,0.98903,0.94607,0.05158
84319,sock puppet,sock puppet,sock,sock,1.05051,0.93947,0.9414,1.23196,0.92166,1.017,0.09693
84321,hold hair together,hold hair together,pencil,pencil,0.84293,1.00274,0.88091,1.01303,0.91012,0.92995,0.0054
84321,ruler,ruler,pencil,pencil,0.74268,0.98194,0.82905,0.85553,0.97279,0.8764,-0.05087
84321,stand on it to reach something,stand reach something,bucket,bucket,0.81258,0.94254,0.91843,1.0605,0.89006,0.92482,-0.00392
84321,kick it,kick,bucket,bucket,0.66396,0.74073,0.88031,1.00457,0.86231,0.83038,-0.11622
84321,stir noodles with it,stir noodles,knife,knife,0.97358,1.00918,1.01856,1.05286,0.93981,0.9988,0.1041
84321,flip a pancake with it,flip pancake,knife,knife,0.96998,1.04453,1.0099,0.97749,0.99497,0.99937,0.11057
84321,use it to draw a circle,use draw circle,clock,clock,0.87537,1.08987,1.04911,0.92466,0.66073,0.91995,0.0491
84321,bludgeon someone with it,bludgeon someone,brick,brick,0.94739,0.97871,1.09962,1.07553,0.90852,1.00195,0.11417
84321,use the wax to stick two things together,use wax stick two things together,candle,candle,1.02252,0.96625,1.00016,0.94438,1.09699,1.00606,0.12064
84321,scratch off a lottery ticket,scratch lottery ticket,lighter,lighter,0.87833,0.91297,0.96814,1.01824,0.8326,0.92206,0.0167
84321,for defense,defense,broom,broom,0.88816,0.98369,1.05321,1.05188,1.07549,1.01049,0.10356
84321,reach something behind a dresser that you cant reach alone,reach something behind dresser cant reach alone,broom,broom,0.93792,0.91281,1.05951,1.01587,0.93922,0.97307,0.08365
84321,a stand for your phone,stand phone,pillow,pillow,1.04519,0.95137,0.96633,0.98787,0.98349,0.98685,0.09888
84321,hit a robber with it,hit robber,purse,purse,0.9821,0.98235,1.01629,0.99803,0.96309,0.98837,0.10008
84321,put butter in it and use it as a defense item,put butter use defense item,sock,sock,0.97581,1.11467,0.99925,0.91994,0.99265,1.00046,0.11935
84321,gloves,gloves,sock,sock,0.68832,0.78718,0.69252,0.88076,0.63641,0.73704,-0.20648
84321,a cane,cane,baseball,baseball,0.82235,0.86427,0.8,1.02884,0.8938,0.88185,-0.06023
84321,a seat,seat,baseball,baseball,0.93064,0.99445,0.96228,1.04694,0.90994,0.96885,0.06259
84321,support for back,support back,baseball,baseball,0.94431,1.04093,0.98969,1.07592,1.24658,1.05949,0.13933
84321,shield,shield,hat,hat,0.80916,0.92767,0.80817,0.95074,0.76111,0.85137,-0.07362
84321,jump rope,jump rope,belt,belt,0.98931,0.9839,1.04305,1.02502,1.03579,1.01541,0.1249
84321,choke someone with it,choke someone,belt,belt,1.01647,0.90579,0.98071,0.96783,1.02184,0.97853,0.08931
84321,a hat,hat,lamp,lamp,0.73806,0.80012,0.84658,0.97761,0.77126,0.82673,-0.10699
84321,a seat,seat,lamp,lamp,0.79057,0.91042,0.88799,0.98397,0.79432,0.87345,-0.04823
84321,a bowling pin,bowling pin,lamp,lamp,1.03686,0.96095,0.98066,1.00214,1.03115,1.00235,0.1114
84321,flip a pancake with it,flip pancake,fork,fork,0.98215,0.9813,1.00953,0.98479,1.06423,1.0044,0.1119
84321,scratch off nailpolish with it,scratch nailpolish,fork,fork,0.79575,0.84472,0.90254,0.91016,0.89301,0.86924,-0.04566
84321,scratch off lottery ticket,scratch lottery ticket,comb,comb,0.90736,0.91647,0.94644,1.1084,0.95602,0.96694,0.04418
84321,soothe cat,soothe cat,comb,comb,0.97124,0.91425,0.99651,0.9143,1.0216,0.96358,0.07825
84328,to make candle art,make candle art,candle,candle,0.83152,0.99574,1.0008,0.95036,0.86225,0.92813,0.03034
84328,to make wax figures,make wax figures,candle,candle,0.91821,0.86945,0.95066,0.96767,0.87674,0.91655,0.01743
84328,to be use for a plant holder,use plant holder,bucket,bucket,0.80081,0.94334,0.96021,0.9888,0.90474,0.91958,0.00423
84328,to be used for a dog dish,used dog dish,bucket,bucket,0.86494,0.91244,0.97949,1.05674,0.85891,0.9345,0.02285
84328,to be used as a fly swatter,used fly swatter,broom,broom,0.77956,0.88698,0.95762,1.01344,1.05307,0.93813,0.0086
84328,clothing line,clothing line,belt,belt,0.94482,0.86911,1.04259,1.05966,1.23026,1.02929,0.11773
84328,door lock,door lock,belt,belt,0.90678,0.97413,1.0155,0.95067,1.12562,0.99454,0.09501
84328,weapon,weapon,purse,purse,0.73101,0.80493,0.88893,0.95845,0.84577,0.84582,-0.08358
84328,plant pot,plant pot,purse,purse,1.07613,0.98329,0.99759,0.93702,0.98931,0.99667,0.12391
84328,food bowl,food bowl,purse,purse,0.97778,0.9055,1.05357,1.00682,1.13787,1.01631,0.12232
84328,puppet,puppet,sock,sock,0.68722,0.70923,0.781,0.8895,0.61075,0.73554,-0.19593
84328,mittens,mittens,sock,sock,0.59675,0.65917,0.59083,0.81064,0.66468,0.66441,-0.29925
84328,screen cleaner,screen cleaner,sock,sock,0.99458,0.96733,0.98942,1.12377,0.95858,1.00674,0.09958
84328,field rake,field rake,comb,comb,1.02974,1.10865,1.04917,0.97062,0.99956,1.03155,0.15741
84328,decoration,decoration,hat,hat,0.95912,0.86587,0.89681,1.00831,0.8698,0.91998,0.01292
84328,bag,bag,hat,hat,0.62995,0.81719,0.75402,0.59157,0.61723,0.68199,-0.22046
84328,tray,tray,knife,knife,0.74519,0.76591,0.83125,0.92593,0.75618,0.80489,-0.12316
84328,wood sculptor,wood sculptor,knife,knife,1.11963,1.00232,1.13063,1.04932,0.94701,1.04978,0.18964
84328,tool for making scupltures,tool making scupltures,pencil,pencil,0.92415,0.99734,0.98534,1.03812,1.0682,1.00263,0.09244
84328,dart in dart game,dart dart game,pencil,pencil,0.87,0.99973,0.86305,1.04506,1.0128,0.95813,0.02503
84328,dinner plate,dinner plate,clock,clock,1.04811,0.92434,0.88698,0.98903,1.15723,1.00114,0.09283
84328,music box,music box,clock,clock,1.01292,0.982,1.06206,0.90428,1.18844,1.02994,0.15347
84328,foot massager,foot massager,baseball,baseball,1.08647,1.03728,0.99641,0.94967,0.81677,0.97732,0.11312
84328,rolling pin,rolling pin,baseball,baseball,1.0357,1.08369,1.06152,1.08333,1.1074,1.07433,0.18241
84328,sled for the stairs,sled stairs,pillow,pillow,1.09602,1.03829,1.01719,1.05025,1.07948,1.05625,0.17032
84328,helmet,helmet,pillow,pillow,0.75965,0.8692,0.83635,0.97848,0.76175,0.84109,-0.09025
84328,sleeping bag,sleeping bag,pillow,pillow,1.15622,0.97356,1.04294,0.82572,1.02976,1.00564,0.1619
84328,maniquin for clothes,maniquin clothes,lamp,lamp,0.81297,0.87596,0.86704,0.89925,0.83847,0.85874,-0.05479
84328,spot light,spot light,lamp,lamp,1.02648,1.02425,0.98206,1.0133,1.15578,1.04037,0.14162
84328,broiler,broiler,lighter,lighter,0.96583,0.89046,0.91571,1.00201,0.99506,0.95381,0.0454
84328,comb,comb,fork,fork,0.74744,0.827,0.7822,0.95494,0.83424,0.82916,-0.11268
84328,to make holes for seeds,make holes seeds,fork,fork,0.98086,0.95727,0.92691,0.99569,0.92847,0.95784,0.05786
84328,sunglasses,sunglasses,fork,fork,0.92996,1.02685,0.96876,1.00554,1.06242,0.99871,0.09171
84328,step stool,step stool,brick,brick,0.97091,0.94043,1.04044,1.01464,1.09588,1.01246,0.11716
84328,dead skin scrubber,dead skin scrubber,brick,brick,0.97705,1.00948,0.94437,0.99107,1.19392,1.02318,0.11363
84330,snack,snack,candle,candle,0.87187,0.87058,0.86351,1.01119,0.8227,0.88797,-0.03277
84330,a football,football,candle,candle,0.86298,0.96084,0.95713,1.01713,1.09171,0.97796,0.0572
84330,a weapon,weapon,purse,purse,0.73101,0.80493,0.88893,0.95845,0.84577,0.84582,-0.08358
84330,a hat,hat,purse,purse,0.66334,0.77493,0.81603,0.77643,0.78344,0.76283,-0.15919
84330,an anchor,anchor,purse,purse,0.85792,0.9908,0.95149,1.02284,0.89501,0.94361,0.03064
84330,an umbrella,umbrella,purse,purse,0.73539,0.79917,0.80453,0.89499,0.89121,0.82506,-0.11026
84330,a toothbrush,toothbrush,purse,purse,0.72919,0.77855,0.86726,0.96676,0.80435,0.82922,-0.10301
84330,a muscle roller,muscle roller,baseball,baseball,1.08837,1.04149,0.98233,0.96741,1.09644,1.03521,0.15324
84330,a dessert,dessert,baseball,baseball,0.88795,0.95407,0.94716,1.00571,0.99242,0.95746,0.04456
